approved,drug_id,experimental,illicit,investigational,name,nutraceutical,smile,vet_approved,withdrawn,adrs
1,DB13209,0,0,0,Bismuth subnitrate,0,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O--].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0,0,
0,DB13210,1,0,0,Sodium chlorite,0,[Na+].[O-][Cl]=O,0,0,
1,DB13211,0,0,0,Guanoxan,0,NC(=N)NCC1COC2=CC=CC=C2O1,0,0,
0,DB13212,1,0,0,Phenolsulfonphthalein,0,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,0,0,
1,DB13213,0,0,0,Butaperazine,0,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,0,0,
0,DB13214,1,0,0,Sulfadicramide,0,CC(C)=CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,0,0,
0,DB13215,1,0,0,Sulfobromophthalein,0,OC1=CC=C(C=C1S(O)(=O)=O)C1(OC(=O)C2=C1C(Br)=C(Br)C(Br)=C2Br)C1=CC(=C(O)C=C1)S(O)(=O)=O,0,0,
1,DB13216,0,0,0,Oxolamine,0,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,0,0,
0,DB13217,1,0,0,Fentiazac,0,OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0,0,
1,DB13218,0,0,0,Mandelic acid,0,OC(C(O)=O)C1=CC=CC=C1,0,0,
1,DB13219,0,0,0,Medifoxamine,0,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,0,0,
0,DB13220,1,0,0,Ferrous aspartate,0,[Fe++].N[C@@H](CC([O-])=O)C([O-])=O,0,0,
1,DB13221,0,0,0,Apronalide,0,CC(C)C(CC=C)C(=O)NC(N)=O,0,0,
1,DB13222,0,0,0,Tilbroquinol,0,CC1=C2C=CC=NC2=C(O)C(Br)=C1,0,0,
0,DB13223,1,0,0,Fluocortin,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)C(O)=O,0,0,
0,DB13224,1,0,0,Piperidione,0,CCC1(CC)C(=O)CCNC1=O,0,0,
1,DB13225,0,0,0,Dibenzepin,0,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,0,0,
0,DB13226,1,0,0,Acetylleucine,0,CC(C)CC(NC(C)=O)C(O)=O,0,0,
0,DB13227,1,0,0,Tribenoside,0,CCOC1O[C@H]([C@@H](COCC2=CC=CC=C2)OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H]1O,0,0,
1,DB13228,0,0,0,Flosequinan,0,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,0,0,
0,DB13229,1,0,0,Enibomal,0,CC(C)C1(CC(Br)=C)C(=O)NC(=O)N(C)C1=O,0,0,
0,DB13230,1,0,0,Gestonorone,0,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0,0,
1,DB13231,0,0,1,Calcium lactate,0,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,1,0,
0,DB13232,1,0,0,Suxibuzone,0,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13233,1,0,0,Alaproclate,0,CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1,0,0,
0,DB13234,1,0,0,Propanidid,0,CCCOC(=O)CC1=CC(OC)=C(OCC(=O)N(CC)CC)C=C1,0,0,
1,DB13235,0,0,0,Perboric acid,0,OOB=O,0,0,
0,DB13236,1,0,0,Stibophen,0,O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+].[Na+].[Sb+3].[O-]C1=C([O-])C(=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O.[O-]C1=C([O-])C(=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,0,0,
0,DB13237,1,0,0,Clofoctol,0,CC(C)(C)CC(C)(C)C1=CC=C(O)C(CC2=C(Cl)C=C(Cl)C=C2)=C1,0,0,
0,DB13238,1,0,0,Tuaminoheptane,0,CCCCCC(C)N,0,0,
0,DB13239,1,0,0,Neltenexine,0,O[C@H]1CC[C@@H](CC1)NCC1=CC(Br)=CC(Br)=C1NC(=O)C1=CC=CS1,0,0,
0,DB13240,1,0,0,Cymarin,0,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4(O)C[C@H](CC[C@]4(C=O)[C@@]3([H])CC[C@]12C)O[C@H]1C[C@H](OC)[C@H](O)[C@@H](C)O1)C1=CC(=O)OC1,0,0,
0,DB13242,1,0,0,Bucladesine,0,CCCC(=O)NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,0,0,
0,DB13243,1,0,0,Tiazofurine,0,[H][C@]1(CO)O[C@@]([H])(C2=NC(=CS2)C(O)=N)[C@]([H])(O)[C@]1([H])O,0,0,
0,DB13244,1,0,0,Aminomethylbenzoic acid,0,NCC1=CC=C(C=C1)C(O)=O,0,0,
1,DB13245,1,0,0,Thiram,0,CN(C)C(=S)SSC(=S)N(C)C,0,0,
1,DB13246,0,0,0,Quinupramine,0,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,0,0,
1,DB13247,0,0,0,Pramiracetam,0,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,0,0,
1,DB13248,0,0,0,Phthalylsulfathiazole,0,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,0,0,
1,DB13249,0,0,0,Magnesium silicate,0,[O--].[O--].[O--].[Mg++].[Si+4],0,0,
0,DB13250,1,0,0,Methylmethionine chloride,0,[Cl-].C[S+](C)CC[C@H](N)C(O)=O,0,0,
0,DB13251,1,0,0,Octopamine,0,NCC(O)C1=CC=C(O)C=C1,0,0,
0,DB13252,1,0,0,Tropatepine,0,CN1[C@H]2CC[C@@H]1CC(C2)=C1C2=CC=CC=C2CSC2=C1C=CC=C2,0,0,
1,DB13253,0,0,0,Proxibarbal,0,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,0,0,
0,DB13254,1,0,0,Prifinium,0,CC[N+]1(CC)CCC(C1C)=C(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13255,1,0,1,Propatyl nitrate,0,CCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0,0,
1,DB13256,0,0,0,Clothiapine,0,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0,0,
1,DB13257,0,0,0,Ferrous sulfate anhydrous,0,[Fe++].[O-]S([O-])(=O)=O,0,0,
1,DB13258,0,0,0,Etofamide,0,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,0,0,
1,DB13259,1,0,1,Ethyl chloride,0,CCCl,0,0,
0,DB13261,1,0,1,Sitafloxacin,0,O.O.O.N[C@@H]1CN(CC11CC1)C1=C(F)C=C2C(=O)C(=CN([C@@H]3C[C@@H]3F)C2=C1Cl)C(O)=O.N[C@@H]1CN(CC11CC1)C1=C(F)C=C2C(=O)C(=CN([C@@H]3C[C@@H]3F)C2=C1Cl)C(O)=O,0,0,
1,DB13262,0,0,0,Aceclidine,0,CC(=O)OC1CN2CCC1CC2,0,0,
0,DB13264,1,0,0,Penimepicycline,0,CC1(C)S[C@@H]2[C@H](NC(=O)COC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O.CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]2(O)C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C1O,0,0,
1,DB13265,0,0,0,Hexobendine,0,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1,0,0,
0,DB13266,1,0,0,Cefatrizine,0,[H][C@@]1(NC(=O)[C@H](N)C2=CC=C(O)C=C2)C(=O)N2C(C(O)=O)=C(CSC3=CNN=N3)CS[C@]12[H],0,0,
1,DB13267,0,0,0,Ritiometan,0,OC(=O)CSC(SCC(O)=O)SCC(O)=O,0,0,
1,DB13268,0,0,0,Acetarsol,0,CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O,0,1,
1,DB13269,0,0,0,Dichlorobenzyl alcohol,0,OCC1=C(Cl)C=C(Cl)C=C1,0,0,
1,DB13270,0,0,0,Dibekacin,0,[H][C@@]1(N)CC[C@@]([H])(CN)O[C@]1([H])O[C@]1([H])[C@@]([H])(N)C[C@@]([H])(N)[C@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(N)[C@@]2([H])O)[C@@]1([H])O,0,0,
0,DB13272,1,0,0,Meladrazine,0,CCN(CC)C1=NC(=NN)N=C(N1)N(CC)CC,0,0,
1,DB13273,0,0,0,Sultopride,0,CCN1CCCC1CN=C(O)C1=C(OC)C=CC(=C1)S(=O)(=O)CC,0,0,
1,DB13274,0,0,0,Micronomicin,0,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,0,0,
0,DB13275,1,0,0,Clorindione,0,ClC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,0,0,
0,DB13276,1,0,0,Idanpramine,0,COC1=CC=C(C=C1)C1(NC(=O)N(CCN2CCCCC2)C1=O)C1=CC=C(OC)C=C1,0,0,
1,DB13277,0,0,0,Benziodarone,0,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,0,1,
1,DB13278,0,0,0,Bucetin,0,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,0,1,
1,DB13279,0,0,0,Carbocromen,0,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,0,1,
0,DB13280,1,0,0,Aluminium acetoacetate,0,[Al+3].CC(=O)CC([O-])=O.CC(=O)CC([O-])=O.CC(=O)CC([O-])=O,0,0,
1,DB13282,0,0,0,Benzododecinium,0,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,0,0,
0,DB13283,1,0,0,Sulfaisodimidine,0,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,0,0,
1,DB13284,0,0,0,Meticrane,0,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,0,0,
0,DB13285,1,0,0,Etilamfetamine,0,CCNC(C)CC1=CC=CC=C1,0,0,
1,DB13286,0,0,0,Bumadizone,0,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,0,0,
1,DB13288,0,0,0,Tromantadine,0,CN(C)CCOCC(O)=NC12CC3CC(CC(C3)C1)C2,0,0,
0,DB13289,1,0,0,Rimazolium,0,CCOC(=O)C1=C[N+](C)=C2CCCC(C)N2C1=O,0,0,
0,DB13290,1,0,0,Olaflur,0,F.F.CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO,0,0,
0,DB13291,1,0,0,Cloridarol,0,OC(C1=CC2=CC=CC=C2O1)C1=CC=C(Cl)C=C1,0,0,
1,DB13292,0,0,0,Pimethixene,0,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,0,0,
0,DB13294,1,0,0,Azidamfenicol,0,[H][C@](CO)(N=C(O)CN=[N+]=[N-])[C@]([H])(O)C1=CC=C(C=C1)N(=O)=O,0,0,
0,DB13296,1,0,1,Propamidine,0,NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0,0,
0,DB13297,1,0,0,Idrocilamide,0,OCCNC(=O)\C=C\C1=CC=CC=C1,0,0,
0,DB13300,1,0,0,Epicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,0,0,
0,DB13303,1,0,0,Febarbamate,0,CCCCOCC(CN1C(=O)N=C(O)C(CC)(C2=CC=CC=C2)C1=O)OC(O)=N,0,0,
0,DB13304,1,0,0,Triaziquone,0,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0,0,
0,DB13305,1,0,0,Tolpropamine,0,CN(C)CCC(C1=CC=CC=C1)C1=CC=C(C)C=C1,0,0,
1,DB13306,0,0,0,Chlorquinaldol,0,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,0,0,
0,DB13307,1,0,0,Proscillaridin,0,[H][C@@]1(CC[C@]2(O)[C@]3([H])CCC4=C[C@]([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O)C1=COC(=O)C=C1,0,0,
0,DB13308,1,0,0,Oxametacin,0,COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(=O)NO)C2=C1,0,0,
0,DB13309,1,0,0,Benproperine,0,CC(COC1=CC=CC=C1CC1=CC=CC=C1)N1CCCCC1,0,0,
0,DB13310,1,0,0,Ormeloxifene,0,[H][C@@]1(C2=CC=C(OCCN3CCCC3)C=C2)C2=C(OC(C)(C)[C@@]1([H])C1=CC=CC=C1)C=C(OC)C=C2,0,0,
0,DB13311,1,0,0,Trepibutone,0,CCOC1=CC(OCC)=C(OCC)C=C1C(=O)CCC(O)=O,0,0,
0,DB13312,0,0,1,Delapril,0,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2,0,0,
0,DB13313,1,0,0,Melevodopa,0,COC(=O)[C@@H](N)CC1=CC=C(O)C(O)=C1,0,0,
0,DB13314,1,0,0,Alminoprofen,0,CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1,0,0,
0,DB13315,1,0,0,Sobrerol,0,CC1=CC[C@H](C[C@@H]1O)C(C)(C)O,0,0,
0,DB13316,1,0,0,Ibopamine,0,CNCCC1=CC(OC(=O)C(C)C)=C(OC(=O)C(C)C)C=C1,0,0,
0,DB13317,1,0,0,Flunoxaprofen,0,C[C@H](C(O)=O)C1=CC=C2OC(=NC2=C1)C1=CC=C(F)C=C1,0,0,
0,DB13318,1,0,0,Demecolcine,0,[H][C@@]1(CCC2=CC(OC)=C(OC)C(OC)=C2C2=CC=C(OC)C(=O)C=C12)NC,0,0,
0,DB13319,1,0,0,Propenidazole,0,CCOC(=O)C(=C\C1=NC=C(N1C)[N+]([O-])=O)\C(C)=O,0,0,
0,DB13320,1,0,0,Sulfaperin,0,CC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,0,0,
0,DB13321,1,0,0,Methiodal,0,OS(=O)(=O)CI,0,0,
1,DB13322,1,0,1,Hydrotalcite,0,O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O,0,0,
1,DB13323,0,0,0,Trichloroethylene,0,ClC=C(Cl)Cl,0,0,
0,DB13324,1,0,0,Tetrazepam,0,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CCCCC1,0,0,
0,DB13325,1,0,0,Nifurzide,0,[O-][N+](=O)C1=CC=C(O1)\C=C\C=N\NC(=O)C1=CC=C(S1)[N+]([O-])=O,0,0,
0,DB13326,1,0,0,Euflavine,0,[Cl-].C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,0,0,
0,DB13327,1,0,0,Picotamide,0,COC1=CC=C(C=C1C(=O)NCC1=CC=CN=C1)C(=O)NCC1=CC=CN=C1,0,0,
0,DB13328,1,0,0,Butanilicaine,0,CCCCNCC(O)=NC1=C(C)C=CC=C1Cl,0,0,
0,DB13329,1,0,0,Guaiazulen,0,CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,0,0,
0,DB13330,1,0,0,Amezinium metilsulfate,0,COS([O-])(=O)=O.COC1=CC(N)=CN=[N+]1C1=CC=CC=C1,0,0,
0,DB13331,1,0,0,Pyrithyldione,0,CCC1(CC)C(O)=NC=CC1=O,0,0,
0,DB13332,1,0,0,Dibutylsuccinate,0,CCCCOC(=O)CCC(=O)OCCCC,0,0,
0,DB13333,1,0,0,Efloxate,0,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC=CC=C1,0,0,
0,DB13334,1,0,0,Mannosulfan,0,CS(=O)(=O)OC[C@@H](OS(C)(=O)=O)[C@@H](O)[C@H](O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O,0,0,
0,DB13335,1,0,0,Pinazepam,0,ClC1=CC2=C(C=C1)N(CC#C)C(=O)CN=C2C1=CC=CC=C1,0,0,
0,DB13336,1,0,0,Dimethylphthalate,0,COC(=O)C1=CC=CC=C1C(=O)OC,0,0,
1,DB13337,0,0,0,Pheneticillin,0,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,0,0,
0,DB13338,1,0,0,Flurithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,0,
0,DB13339,1,0,0,Etoglucid,0,C(COCCOCC1CO1)OCCOCC1CO1,0,0,
0,DB13340,1,0,0,Suloctidil,0,CCCCCCCCN[C@@H](C)[C@H](O)C1=CC=C(SC(C)C)C=C1,0,0,
0,DB13341,1,0,0,Fenozolone,0,CCN=C1OC(C(O)=N1)C1=CC=CC=C1,0,0,
0,DB13342,1,0,0,Cinepazet,0,CCOC(=O)CN1CCN(CC1)C(=O)\C=C\C1=CC(OC)=C(OC)C(OC)=C1,0,0,
0,DB13343,1,0,0,Tioxolone,0,OC1=CC2=C(SC(=O)O2)C=C1,0,0,
0,DB13344,1,0,0,Mercuric amidochloride,0,[NH2-].[Cl-].[Hg++],0,0,
1,DB13345,1,0,0,Dihydroergocristine,0,[H][C@@]12CCCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N1C(=O)[C@@](O[C@@]21O)(N=C(O)[C@@]1([H])CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)[C@@]2([H])C1)C(C)C,0,0,
1,DB13346,0,0,0,Bufexamac,0,CCCCOC1=CC=C(CC(=O)NO)C=C1,0,1,
0,DB13347,1,0,0,Diphenadione,0,O=C(C(C1=CC=CC=C1)C1=CC=CC=C1)C1C(=O)C2=CC=CC=C2C1=O,0,0,
0,DB13348,1,0,0,Tiadenol,0,OCCSCCCCCCCCCCSCCO,0,0,
0,DB13349,1,0,0,Talastine,0,CN(C)CCN1N=C(CC2=CC=CC=C2)C2=C(C=CC=C2)C1=O,0,0,
0,DB13350,1,0,0,Azanidazole,0,CN1C(\C=C\C2=CC=NC(N)=N2)=NC=C1[N+]([O-])=O,0,0,
0,DB13351,1,0,0,Piperidolate,0,CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13352,1,0,0,Deanol,0,CN(C)CCO,0,0,
0,DB13353,1,0,0,Viminol,0,CCC(C)N(CC(O)C1=CC=CN1CC1=CC=CC=C1Cl)C(C)CC,0,0,
0,DB13354,1,0,0,Phenprobamate,0,NC(=O)OCCCC1=CC=CC=C1,0,0,
0,DB13355,1,0,1,Visnadine,0,[H][C@@](C)(CC)C(=O)O[C@]1([H])[C@]([H])(OC(C)=O)C2=C(OC1(C)C)C=CC1=C2OC(=O)C=C1,0,0,
0,DB13356,1,0,0,Mesulfen,0,CC1=CC=C2SC3=CC(C)=CC=C3SC2=C1,0,0,
0,DB13357,1,0,0,Styramate,0,NC(=O)OCC(O)C1=CC=CC=C1,0,0,
0,DB13358,1,0,0,Cibenzoline,0,C1C(C2=NCCN2)C1(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13360,1,0,0,Tolciclate,0,CN(C(=S)OC1=CC=C2[C@H]3CC[C@H](C3)C2=C1)C1=CC(C)=CC=C1,0,0,
0,DB13361,1,0,0,Trimethyldiphenylpropylamine,0,CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)N(C)C,0,0,
0,DB13362,1,0,0,Pheneturide,0,CCC(C(O)=NC(O)=N)C1=CC=CC=C1,0,0,
0,DB13363,1,0,0,Oxaceprol,0,[H][C@]1(O)CN(C(C)=O)[C@@]([H])(C1)C(O)=O,0,0,
0,DB13364,1,0,0,Feprazone,0,CC(C)=CCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13366,1,0,0,Hydrochloric acid,0,Cl,0,0,
0,DB13367,1,0,0,Cloricromen,0,CCOC(=O)COC1=CC=C2C(C)=C(CCN(CC)CC)C(=O)OC2=C1Cl,0,0,
0,DB13368,1,0,0,Motretinide,0,CCNC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C=C(OC)C(C)=C1C,0,0,
0,DB13369,1,0,0,Benzilone,0,CC[N+]1(CC)CCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
0,DB13370,1,0,0,Bromisoval,0,CC(C)C(Br)C(=O)NC(N)=O,0,0,
0,DB13371,1,0,0,Difenpiramide,0,O=C(CC1=CC=C(C=C1)C1=CC=CC=C1)NC1=CC=CC=N1,0,0,
0,DB13374,1,0,0,Vincamine,0,[H][C@]12N3CCC[C@@]1(CC)C[C@@](O)(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OC,0,0,
0,DB13376,1,0,0,Succinimide,0,O=C1CCC(=O)N1,0,0,
0,DB13377,1,0,0,Vinbarbital,0,[H]\C(CC)=C(\C)C1(CC)C(O)=NC(=O)N=C1O,0,0,
0,DB13378,1,0,0,Norfenefrine,0,NCC(O)C1=CC(O)=CC=C1,0,0,
0,DB13379,1,0,0,Chiniofon,0,[Na+].OC([O-])=O.OC1=C(I)C=C(C2=CC=CN=C12)S(O)(=O)=O,0,0,
0,DB13380,1,0,0,Difemerine,0,CN(C)C(C)(C)COC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,0,
1,DB13381,0,0,0,Sodium feredetate,0,[Na+].[O-]C(=O)C[N+]12CC[N+]34CC(=O)O[Fe--]13(OC(=O)C2)OC(=O)C4,0,0,
0,DB13382,1,0,0,Chlorproethazine,0,CCN(CC)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0,0,
0,DB13383,1,0,0,Diiodohydroxypropane,0,OC(CI)CI,0,0,
0,DB13384,1,0,1,Melitracen,0,CN(C)CCC=C1C2=CC=CC=C2C(C)(C)C2=CC=CC=C12,0,0,
0,DB13386,1,0,0,Epimestrol,0,COC1=CC=C2[C@H]3CC[C@]4(C)[C@H](O)[C@H](O)C[C@H]4[C@@H]3CCC2=C1,0,0,
0,DB13387,1,0,0,Hematin,0,[OH-].[Fe+3].CC1=C2[N-]C(\C=C3/N=C(/C=C4\[N-]\C(=C/C5=N/C(=C\2)/C(C=C)=C5C)C(C=C)=C4C)C(C)=C3CCC(O)=O)=C1CCC(O)=O,0,0,
0,DB13388,1,0,0,Phenylmercuric nitrate,0,[O-][N+](=O)O[Hg]C1=CC=CC=C1,0,0,
0,DB13389,1,0,0,Iopydol,0,OCC(O)CN1C=C(I)C(=O)C(I)=C1,0,0,
0,DB13391,1,0,0,Levoverbenone,0,[H][C@]12C[C@]([H])(C(=O)C=C1C)C2(C)C,0,0,
0,DB13392,1,0,0,Mercurochrome,0,O[Hg]C1=C2OC3=CC(=O)C(Br)=CC3=C(C2=CC(Br)=C1O[Na])C1=CC=CC=C1C(=O)O[Na],0,0,
0,DB13393,1,0,0,Emetine,0,[H][C@]1(C[C@@]2([H])C[C@]3([H])N(CCC4=CC(OC)=C(OC)C=C34)C[C@]2([H])CC)NCCC2=CC(OC)=C(OC)C=C12,0,0,
0,DB13394,1,0,0,Adrenalone,0,CNCC(=O)C1=CC(O)=C(O)C=C1,0,0,
0,DB13395,1,0,0,Eprozinol,0,COC(CN1CCN(CCC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,0,0,
0,DB13396,1,0,0,Neocitrullamon,0,NC(CCCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O,0,0,
0,DB13397,1,0,0,Prenoxdiazine,0,C(CC1=NC(CC(C2=CC=CC=C2)C2=CC=CC=C2)=NO1)N1CCCCC1,0,0,
0,DB13398,1,0,0,Oxyfedrine,0,COC1=CC(=CC=C1)C(=O)CCN[C@@H](C)[C@H](O)C1=CC=CC=C1,0,0,
0,DB13399,1,0,0,Terguride,0,[H][C@]1(CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)[C@@]2([H])C1)N=C(O)N(CC)CC,0,0,
0,DB13400,1,0,0,Linsidomine,0,[NH-]C1=C[N+](=NO1)N1CCOCC1,0,0,
0,DB13401,1,0,0,Metildigoxin,0,[H][C@@]1(CC[C@]2(O)[C@]3([H])CC[C@]4([H])C[C@]([H])(CC[C@]4(C)[C@@]3([H])C[C@@]([H])(O)[C@]12C)O[C@@]1([H])C[C@]([H])(O)[C@]([H])(O[C@@]2([H])C[C@]([H])(O)[C@]([H])(O[C@@]3([H])C[C@]([H])(O)[C@]([H])(OC)[C@@]([H])(C)O3)[C@@]([H])(C)O2)[C@@]([H])(C)O1)C1=CC(=O)OC1,0,0,
0,DB13402,1,0,0,Acetylglycinamide chloral hydrate,0,OC(O)C(Cl)(Cl)Cl.CC(=O)NCC(O)=O,0,0,
0,DB13403,1,0,0,Oxypertine,0,COC1=C(OC)C=C2C(NC(C)=C2CCN2CCN(CC2)C2=CC=CC=C2)=C1,0,0,
0,DB13404,1,0,0,Edetate sodium,0,[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0,0,
0,DB13405,1,0,0,Mefruside,0,CN(CC1(C)CCCO1)S(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,0,0,
0,DB13406,1,0,0,Carbutamide,0,CCCCN=C(O)NS(=O)(=O)C1=CC=C(N)C=C1,0,0,
0,DB13407,1,0,0,Nifenazone,0,CN1N(C(=O)C(NC(=O)C2=CC=CN=C2)=C1C)C1=CC=CC=C1,0,0,
0,DB13408,1,0,0,Methylpropylpropanediol dinitrate,0,CCCC(C)(CO[N+]([O-])=O)CO[N+]([O-])=O,0,0,
0,DB13409,1,0,0,Rokitamycin,0,CCCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC(=O)CC)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]2OC)[C@H](O)[C@H]1N(C)C,0,0,
