adrs,drug_id,name,smile
"08, 24, 02, 07, 17, 23, 20, 15, 14",DB06402,Telavancin,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=C(Cl)C=C(C=C2)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC(=C(O)C=C4)C4=C(O)C(CNCP(O)(O)=O)=C(O)C=C4[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O
"08, 10, 13, 21, 04, 24, 09, 19, 11, 17, 07, 02, 01, 22, 23, 20, 15, 12, 14",DB06403,Ambrisentan,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
"08, 13, 21, 02, 11, 19, 01, 07, 06, 17, 24, 22, 05, 23, 20, 15, 12, 14",DB06410,Doxercalciferol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C
"08, 21, 20, 16, 09, 07, 01, 17, 24, 19, 11, 22, 05, 23, 13, 15, 14",DB06412,Oxymetholone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
"08, 10, 20, 02, 24, 19, 07, 17, 06, 01, 22, 23, 13, 12, 14",DB06413,Armodafinil,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB06414,Etravirine,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N
"14, 08, 10, 13, 02, 24, 19, 01, 17, 11, 22, 20, 15, 12, 07",DB06441,Cangrelor,CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1
"14, 08, 13, 21, 24, 11, 02, 19, 17, 22, 23, 20, 15, 07",DB06480,Prucalopride,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1
"21, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB06589,Pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1
"08, 10, 20, 09, 02, 07, 01, 24, 17, 11, 05, 23, 13, 12, 14",DB06590,Ceftaroline fosamil,[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O
"08, 10, 04, 09, 11, 19, 01, 17, 06, 02, 24, 22, 23, 13, 15, 07",DB06594,Agomelatine,COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1
"14, 08, 21, 20, 10, 04, 24, 11, 02, 01, 19, 17, 06, 22, 05, 23, 13, 15, 12, 07",DB06603,Panobinostat,[H]\C(=C(\[H])C1=CC=C(CNCCC2=C(C)NC3=CC=CC=C23)C=C1)C(O)=NO
"08, 10, 21, 13, 24, 02, 07, 01, 17, 09, 06, 19, 22, 05, 23, 20, 15, 12, 14",DB06605,Apixaban,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O
"14, 08, 10, 20, 04, 02, 11, 24, 09, 01, 17, 16, 22, 23, 13, 15, 12, 07",DB06616,Bosutinib,COC1=CC(NC2=C(C=NC3=CC(OCCCN4CCN(C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl
"14, 08, 20, 04, 24, 09, 19, 01, 17, 02, 22, 05, 23, 13, 15, 07",DB06626,Axitinib,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1
"08, 24, 11, 19, 02, 17, 22, 20, 15, 07",DB06637,Dalfampridine,NC1=CC=NC=C1
"08, 10, 20, 21, 04, 24, 02, 07, 01, 11, 17, 19, 06, 22, 09, 05, 23, 13, 15, 14",DB06641,Perifosine,CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1
"14, 08, 10, 04, 09, 11, 02, 24, 01, 17, 19, 22, 05, 23, 13, 15, 12, 07",DB06663,Pasireotide,NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O)OC(=O)NCCN)C1=CC=CC=C1
"14, 08, 21, 02, 24, 19, 11, 17, 06, 23, 20, 15, 07",DB06684,Vilazodone,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1
"14, 08, 10, 24, 02, 17, 06, 25, 23, 13, 15, 12, 07",DB06695,Dabigatran etexilate,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1
"14, 08, 10, 02, 24, 19, 17, 23, 07",DB06698,Betahistine,CNCCC1=CC=CC=N1
"08, 21, 20, 02, 11, 19, 24, 17, 05, 23, 13, 15, 12, 07",DB06699,Degarelix,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
"08, 10, 26, 21, 04, 20, 24, 02, 19, 07, 17, 06, 11, 01, 22, 23, 13, 15, 12, 14",DB06700,Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1
"14, 08, 10, 03, 02, 24, 19, 01, 17, 09, 22, 23, 13, 15, 12, 07",DB06701,Dexmethylphenidate,[H][C@@](C(=O)OC)(C1=CC=CC=C1)[C@@]1([H])CCCCN1
"14, 08, 13, 10, 02, 11, 19, 24, 17, 06, 22, 23, 20, 15, 07",DB06702,Fesoterodine,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
"08, 10, 21, 20, 04, 24, 02, 19, 11, 17, 06, 25, 22, 23, 13, 15, 12, 07",DB06703,Gadobutrol,OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234
"08, 10, 24, 02, 17, 23, 12",DB06704,Iobenguane,NC(N)=NCC1=CC(I)=CC=C1
"21, 04, 24, 17, 25, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB06705,Gadofosveset trisodium,[Na+].[Na+].[Na+].[Gd+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(COP([O-])(=O)OC1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1)N(CC([O-])=O)CC([O-])=O
"08, 10, 03, 02, 24, 17, 06, 18, 22, 23, 12, 07",DB06709,Methacholine,CC(C[N+](C)(C)C)OC(C)=O
"08, 21, 03, 10, 20, 09, 16, 24, 01, 17, 19, 18, 07, 05, 23, 13, 14",DB06710,Methyltestosterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
"14, 08, 02, 24, 19, 17, 06, 05, 23, 13, 15, 07",DB06711,Naphazoline,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
"14, 08, 02, 17, 22, 05, 13, 07",DB06715,Potassium Iodide,[K+].[I-]
"08, 02, 24, 17, 22, 23, 12, 07",DB06716,Fospropofol,CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O
"14, 08, 13, 10, 21, 04, 24, 11, 19, 02, 17, 06, 01, 22, 05, 23, 20, 15, 12, 07",DB06717,Fosaprepitant,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
"10, 02, 24, 19, 11, 17, 23, 20, 07",DB06736,Aceclofenac,OC(=O)COC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
"08, 11, 17, 06, 22, 12",DB06766,Alcaftadine,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12
"08, 24, 01, 17, 23, 12",DB06768,Ammonium lactate,[NH4+].CC(O)C([O-])=O
"08, 10, 20, 02, 11, 24, 07, 01, 19, 17, 16, 22, 06, 05, 23, 13, 15, 12, 14",DB06769,Bendamustine,CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl
"08, 10, 11, 17, 06, 22, 23, 12, 07",DB06770,Benzyl alcohol,OCC1=CC=CC=C1
"17, 06",DB06771,Besifloxacin,N[C@@H]1CCCCN(C1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1Cl)C(O)=O
"14, 08, 13, 02, 24, 11, 01, 17, 22, 23, 20, 15, 07",DB06772,Cabazitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C
"14, 08, 10, 24, 11, 02, 17, 22, 23, 13, 12, 07",DB06774,Capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1
"08, 24, 11, 02, 17, 22, 23, 12, 07",DB06777,Chenodeoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
"08, 10, 24, 11, 17, 06, 23, 13, 12, 14",DB06781,Difluprednate,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
"08, 21, 02, 11, 19, 17, 06, 22, 23, 13, 15, 07",DB06782,Dimercaprol,OCC(S)CS
"08, 10, 21, 03, 13, 16, 24, 17, 18, 05, 23, 20, 15, 12, 07",DB06785,Ganirelix,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
"08, 10, 11, 17, 23, 12",DB06786,Halcinonide,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
"08, 13, 09, 02, 07, 01, 17, 24, 05, 23, 20, 15, 12, 14",DB06791,Lanreotide,[H]N([H])CCCCC1N([H])C(=O)C(CC2=CN([H])C3=CC=CC=C23)N([H])C(=O)C(CC2=CC=C(O)C=C2)N([H])C(=O)C(CSSCC(N([H])C(=O)C(N([H])C1=O)C(C)C)C(=O)N([H])C(C(C)O)C(=O)N([H])[H])N([H])C(=O)C(CC1=CC2=CC=CC=C2C=C1)N([H])[H]
"14, 08, 10, 24, 02, 19, 17, 06, 22, 23, 12, 07",DB06794,Lodoxamide,OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N
"21, 03, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB06795,Mafenide,NCC1=CC=C(C=C1)S(N)(=O)=O
"24, 11, 19, 23, 20, 07",DB06799,Methenamine,C1N2CN3CN1CN(C2)C3
"21, 04, 24, 17, 07, 08, 26, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB06800,Methylnaltrexone,C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35
"08, 10, 24, 11, 19, 07, 17, 06, 22, 23, 13, 12, 14",DB06802,Nepafenac,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N
"14, 08, 21, 10, 20, 24, 02, 19, 11, 17, 06, 01, 16, 22, 23, 13, 15, 12, 07",DB06809,Plerixafor,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
"08, 10, 21, 24, 02, 19, 17, 22, 23, 13, 12",DB06811,Polidocanol,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
"14, 08, 10, 02, 11, 24, 01, 16, 22, 23, 13, 15, 12, 07",DB06813,Pralatrexate,NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1
"08, 10, 21, 26, 09, 11, 19, 16, 17, 01, 24, 02, 23, 20, 15, 12, 07",DB06817,Raltegravir,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
"08, 23, 13",DB06820,Sulconazole,ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
"14, 08, 10, 20, 02, 11, 24, 01, 16, 09, 17, 22, 23, 13, 15, 07",DB06823,Tiopronin,CC(S)C(=O)NCC(O)=O
"21, 03, 24, 17, 07, 08, 26, 09, 16, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 18, 15",DB06825,Triptorelin,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
"14, 08, 10, 03, 21, 24, 11, 02, 19, 17, 06, 22, 05, 23, 13, 15, 07",DB06826,Unoprostone,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
"08, 10, 13, 04, 02, 11, 07, 24, 17, 19, 09, 01, 22, 05, 23, 20, 15, 12, 14",DB08439,Parecoxib,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1
10,DB08604,Triclosan,OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1
"08, 21, 10, 13, 04, 24, 02, 07, 01, 17, 19, 06, 05, 23, 20, 15, 14",DB08815,Lurasidone,[H][C@@]12[C@H]3CC[C@H](C3)[C@]1([H])C(=O)N(C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O
"14, 08, 13, 21, 24, 02, 17, 22, 05, 20, 15, 12, 07",DB08816,Ticagrelor,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1
"10, 11, 17, 06, 22, 20",DB08819,Tafluprost,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1
"02, 11, 24, 17, 25, 22, 23, 13, 15, 07",DB08820,Ivacaftor,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C
"08, 24, 02, 17, 22, 13, 15, 07",DB08822,Azilsartan medoxomil,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NOC(=O)N1)C(=CC=C2)C(=O)OCC1=C(C)OC(=O)O1
"12, 08, 23, 06",DB08823,Spinosad,[H][C@]1(C[C@@]2([H])C=C[C@@]3([H])[C@]4([H])CC(=O)O[C@@]([H])(CC)CCC[C@]([H])(O[C@@]5([H])CC[C@]([H])(N(C)C)[C@@]([H])(C)O5)[C@@]([H])(C)C(=O)C4=C[C@@]3([H])[C@]2([H])C1)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(OC)[C@@]([H])(OC)[C@@]1([H])OC.[H][C@]1(C[C@@]2([H])C(C)=C[C@@]3([H])[C@]4([H])CC(=O)O[C@@]([H])(CC)CCC[C@]([H])(O[C@@]5([H])CC[C@]([H])(N(C)C)[C@@]([H])(C)O5)[C@@]([H])(C)C(=O)C4=C[C@@]3([H])[C@]2([H])C1)O[C@]1([H])O[C@@]([H])(C)[C@]([H])(OC)[C@@]([H])(OC)[C@@]1([H])OC
"14, 08, 13, 03, 10, 21, 24, 11, 19, 02, 17, 01, 09, 06, 22, 23, 20, 15, 12, 07",DB08826,Deferiprone,CN1C=CC(=O)C(O)=C1C
"14, 08, 20, 04, 24, 11, 09, 02, 17, 01, 25, 19, 22, 06, 23, 13, 15, 12, 07",DB08827,Lomitapide,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=CC=CC=C12
"21, 04, 24, 17, 07, 08, 09, 16, 22, 23, 13, 12, 14, 02, 19, 01, 05, 20, 11, 06, 15",DB08828,Vismodegib,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1
"08, 21, 10, 20, 24, 02, 19, 01, 17, 09, 11, 22, 23, 13, 15, 07",DB08860,Pitavastatin,O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=CC=CC=C2N=C1C1CC1)CC(O)=O
"14, 08, 20, 09, 24, 19, 02, 17, 23, 13, 12, 07",DB08864,Rilpivirine,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=NC(NC2=CC=C(C=C2)C#N)=NC=C1
"14, 08, 13, 24, 02, 11, 01, 17, 06, 25, 16, 22, 19, 23, 20, 15, 07",DB08865,Crizotinib,[H][C@](C)(OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
"08, 21, 24, 02, 17, 23, 07",DB08867,Ulipristal,CN(C)C1=CC=C(C=C1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12
"08, 02, 11, 24, 16, 19, 17, 01, 09, 22, 06, 23, 13, 15, 07",DB08868,Fingolimod,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
"08, 10, 21, 24, 02, 19, 17, 06, 22, 23, 13, 15, 12, 07",DB08869,Tesamorelin,CC\C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(N)=O
"08, 13, 02, 11, 19, 07, 17, 24, 06, 01, 22, 23, 20, 15, 14",DB08871,Eribulin,[H][C@@]12O[C@@]3([H])CCC4CC(=O)C[C@H]5[C@H](C[C@H]6O[C@H](C[C@@H](C)C6=C)CC[C@@H]6O[C@H](CC6=C)CC[C@@]67C[C@@H](O[C@H]1[C@@H](O6)[C@@]3([H])O4)[C@@H]2O7)O[C@H](C[C@H](O)CN)[C@@H]5OC
"14, 08, 02, 24, 19, 01, 17, 22, 23, 13, 15, 07",DB08873,Boceprevir,[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C
"24, 07, 01, 23, 13, 14",DB08874,Fidaxomicin,CC[C@H]1\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3=C(CC)C(Cl)=C(O)C(Cl)=C3O)[C@H](O)[C@@H]2OC)\C(=O)OC(C\C=C(/C)\C=C(C)\[C@@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]1O)[C@@H](C)O
"21, 04, 24, 17, 07, 08, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB08875,Cabozantinib,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2
"20, 02, 24, 11, 01, 17, 23, 13, 15, 12, 07",DB08877,Ruxolitinib,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
"14, 08, 10, 20, 21, 04, 02, 11, 19, 01, 17, 06, 24, 09, 22, 23, 13, 15, 12, 07",DB08880,Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
"14, 08, 10, 02, 11, 16, 24, 17, 06, 22, 23, 13, 15, 12, 07",DB08881,Vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
"14, 10, 13, 11, 17, 22, 23, 20, 15, 07",DB08882,Linagliptin,[H][C@@]1(N)CCCN(C1)C1=NC2=C(N1CC#CC)C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C
"14, 08, 04, 02, 11, 19, 24, 17, 06, 22, 23, 13, 15, 12, 07",DB08883,Perampanel,O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1
"14, 08, 10, 20, 09, 24, 02, 01, 17, 06, 16, 19, 22, 11, 23, 13, 15, 12, 07",DB08889,Carfilzomib,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
"14, 08, 10, 24, 11, 17, 22, 23, 07",DB08890,Linaclotide,[H][C@]1(CSSC[C@]2([H])NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CSSC[C@H](N)C(=O)N3)NC2=O)C(=O)N[C@@]([H])([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O
"08, 13, 21, 10, 02, 11, 24, 01, 17, 06, 16, 22, 23, 20, 15, 07",DB08893,Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1
"08, 21, 20, 16, 11, 24, 01, 17, 07, 09, 19, 22, 02, 23, 13, 15, 12, 14",DB08895,Tofacitinib,[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N
"08, 13, 24, 09, 07, 01, 17, 11, 02, 19, 22, 05, 23, 20, 15, 12, 14",DB08896,Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
"14, 08, 13, 10, 24, 02, 19, 01, 17, 11, 09, 06, 22, 05, 23, 20, 15, 12, 07",DB08897,Aclidinium,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1
"21, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 06, 15",DB08901,Ponatinib,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1
"14, 08, 09, 11, 24, 02, 17, 22, 23, 13, 15, 12, 07",DB08903,Bedaquiline,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2
"14, 08, 21, 20, 10, 03, 24, 11, 02, 17, 05, 23, 13, 15, 12, 07",DB08907,Canagliflozin,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1
"21, 03, 04, 24, 17, 07, 08, 16, 09, 22, 23, 13, 12, 14, 10, 02, 19, 01, 05, 20, 11, 15",DB08910,Pomalidomide,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
"14, 08, 21, 20, 02, 24, 16, 01, 17, 09, 06, 11, 22, 19, 05, 23, 13, 15, 12, 07",DB08911,Trametinib,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1
